date,IP,HICP,de1y,eurostoxx50,bbb_spread,ois_1y
2005-03-01,4.535820107853298,4.433551152327272,2.29,8.028053616272885,2.53,-1.29999999999999
2005-04-01,4.549657476057832,4.435922788681409,2.0999999,8.0109400976828,3.605909090909091,-2.30000000000001
2005-05-01,4.535820107853298,4.436751534363128,2.0999999,8.01416052353769,4.2690909090909095,0.349999999999984
2005-06-01,4.544358046591334,4.438761347654186,1.98,8.055686004957263,4.011818181818182,2.20000000000002
2005-07-01,4.550714000192032,4.441945124885125,2.1400001,8.09165817329505,3.5513636363636363,3.2449999999999903
2005-08-01,4.539030383483547,4.444414407108697,2.1400001,8.102683060140212,3.348695652173913,0
2005-09-01,4.552823705615882,4.448633328167864,2.23,8.117266219482705,3.380909090909091,-1.3999999999999801
2005-10-01,4.55597994179732,4.449802098754394,2.4100001,8.113744828310077,3.2804761904761905,-0.300000000000011
2005-11-01,4.570578741218473,4.448165437177926,2.6400001,8.132969087408881,3.418181818181818,-0.09999999999998901
2005-12-01,4.560172820057356,4.448984102798763,2.71,8.174718544318646,3.4695652173913043,-2.85000000000002
2006-01-01,4.5685062016165,4.45166929500233,2.77,8.196143962405301,3.3963636363636365,-2.99999999999998
2006-02-01,4.5685062016165,4.453300236649965,2.8499999,8.227853559304487,3.3465,-0.19999999999997803
2006-03-01,4.574710978503383,4.455160918661383,3.0799999,8.246678171607817,3.095217391304348,2.44999999999997
2006-04-01,4.577798989191959,4.458756167532555,3.1700001,8.251820718824314,2.723809523809524,-9.3
2006-05-01,4.592084946439436,4.461415282342953,3.2,8.22331792734933,2.889130434782609,0.9000000000000339
2006-06-01,4.592084946439436,4.463145685958674,3.3800001,8.168672312545471,3.040909090909091,-2.44999999999997
2006-07-01,4.590056548178043,4.466023054577933,3.3900001,8.193491601844649,3.0214285714285714,3.2
2006-08-01,4.593097604753822,4.467286478624705,3.48,8.227873271758021,2.8704347826086956,3.9499999999999895
2006-10-01,4.592084946439436,4.465333240800292,3.7,8.2879904703525,2.645,0
2006-11-01,4.600157644164547,4.4665975361241514,3.7,8.307164118173233,2.4622727272727274,0.19999999999997803
2006-12-01,4.6141299273595635,4.467745510076419,3.8499999,8.311485326244922,2.216818181818182,3.69999999999999
2007-01-01,4.61015772749913,4.47026642352329,3.95,8.332738336759627,2.11,-5.65000000000002
2007-02-01,4.616110126026426,4.47175307254774,3.9200001,8.350004032176367,2.043,2.10000000000008
2007-03-01,4.623010104116422,4.473921899378137,4.02,8.311513652616165,2.296086956521739,1.2
2007-04-01,4.609162207257629,4.478245492414424,4.1399999,8.37349520798462,1.96,-0.15000000000000602
2007-05-01,4.625952725170619,4.480400299032142,4.3299999,8.399496429538164,1.826086956521739,-1.29999999999999
2007-06-01,4.627909672957581,4.481871969643598,4.3899999,8.405191001924516,1.9840909090909091,-1.9500000000000701
2007-07-01,4.629862798578463,4.483906098495052,4.3600001,8.400440205076862,2.6540909090909093,0.74999999999994
2007-08-01,4.636668853047462,4.484696032520217,4.1100001,8.347738571408623,3.7082608695652173,-0.300000000000011
2007-09-01,4.632785353021065,4.487062097507763,4.0799999,8.362742309866285,3.970952380952381,-3.1499999999999395
2007-10-01,4.639571612705423,4.490432508517668,4.1199999,8.396323968378894,3.571304347826087,-0.649999999999995
2007-11-01,4.634728988229636,4.496359280129911,3.9400001,8.369823935667444,4.539090909090909,-2.74999999999999
2007-12-01,4.637637376125593,4.4978076676595915,4.0700002,8.386182732851344,4.639523809523809,4.8
2008-01-01,4.648229675448539,4.50225113198025,3.6300001,8.304516124853563,5.713478260869565,-0.200000000000067
2008-02-01,4.648229675448539,4.503691017038237,3.48,8.236574885055004,6.999047619047619,-7.39999999999998
2008-03-01,4.641502115235482,4.508328834538536,3.71,8.185165479247242,7.349047619047619,5.00000000000003
2008-04-01,4.6549122778829055,4.510419849442281,3.95,8.234326917702015,6.791363636363636,-0.349999999999984
2008-05-01,4.623991940228679,4.516229676691444,4.3200002,8.246109192321352,5.86695652173913,-1.4500000000000002
2008-06-01,4.625952725170619,4.5208098373700185,4.5999999,8.168438881983299,6.475238095238096,20.3
2008-07-01,4.617098756853365,4.523851664810503,4.4400001,8.101270937445872,8.133478260869564,-16.1000000000001
2008-08-01,4.613138355637268,4.52189726679427,4.2800002,8.115533822287903,8.70409090909091,-9.200000000000049
2008-09-01,4.605170185988092,4.522766359733276,3.24,8.068942787773036,9.799545454545454,-0.45000000000001694
